Warning: truncated output (original token count: 77867)
Total output lines: 1200

9.766267538070678711e-01,7.654405236244201660e-01,2.963689565658569336e-01,9.934701323509216309e-01,1.156318187713623047e-01,6.891960501670837402e-01,2.361928075551986694e-01,2.728977799415588379e-01,8.861398696899414062e-01,5.434024333953857422e-01
9.731326699256896973e-01,7.432249784469604492e-01,2.889206409454345703e-01,9.883607029914855957e-01,1.173932552337646484e-01,6.885043382644653320e-01,2.371215373277664185e-01,2.776619195938110352e-01,8.805618286132812500e-01,5.246006250381469727e-01
9.689553976058959961e-01,7.194380760192871094e-01,2.805799245834350586e-01,9.825442433357238770e-01,1.185560077428817749e-01,6.873250603675842285e-01,2.375700920820236206e-01,2.823188602924346924e-01,8.741470575332641602e-01,5.043683052062988281e-01
9.640293121337890625e-01,6.940069794654846191e-01,2.713009119033813477e-01,9.759675860404968262e-01,1.190764755010604858e-01,6.856145262718200684e-01,2.375102639198303223e-01,2.868417501449584961e-01,8.668358922004699707e-01,4.826387465000152588e-01
9.582852721214294434e-01,6.668556928634643555e-01,2.610354423522949219e-01,9.685741662979125977e-01,1.189089864492416382e-01,6.833301782608032227e-01,2.369107455015182495e-01,2.912020683288574219e-01,8.585627079010009766e-01,4.593417048454284668e-01
9.516527652740478516e-01,6.379071474075317383e-01,2.497338950634002686e-01,9.603067636489868164e-01,1.180064007639884949e-01,6.804263591766357422e-01,2.357406169176101685e-01,2.953719198703765869e-01,8.492624759674072266e-01,4.344059526920318604e-01
9.440584182739257812e-01,6.070823073387145996e-01,2.373444885015487671e-01,9.511063098907470703e-01,1.163194775581359863e-01,6.768560409545898438e-01,2.339672893285751343e-01,2.993223965167999268e-01,8.388674259185791016e-01,4.077581167221069336e-01
9.354261159896850586e-01,5.743002295494079590e-01,2.238134294748306274e-01,9.409109950065612793e-01,1.137969642877578735e-01,6.725708246231079102e-01,2.315569221973419189e-01,3.030240237712860107e-01,8.273070454597473145e-01,3.793229162693023682e-01
9.256759285926818848e-01,5.394777655601501465e-01,2.090839147567749023e-01,9.296544194221496582e-01,1.103861555457115173e-01,6.675187349319458008e-01,2.284738570451736450e-01,3.064480125904083252e-01,8.145090937614440918e-01,3.490236401557922363e-01
9.147273898124694824e-01,5.025325417518615723e-01,1.930994093418121338e-01,9.172743558883666992e-01,1.060306727886199951e-01,6.616500020027160645e-01,2.246824353933334351e-01,3.095614612102508545e-01,8.003973960876464844e-01,3.167810440063476562e-01
9.024944901466369629e-01,4.633789956569671631e-01,1.757993549108505249e-01,9.037009477615356445e-01,1.006730645895004272e-01,6.549096703529357910e-01,2.201443910598754883e-01,3.123334348201751709e-01,7.848944067955017090e-01,2.825150787830352783e-01
8.888887166976928711e-01,4.219313263893127441e-01,1.571215242147445679e-01,8.888630270957946777e-01,9.425298124551773071e-02,6.472412943840026855e-01,2.148203253746032715e-01,3.147309720516204834e-01,7.679194211959838867e-01,2.461442351341247559e-01
8.738179802894592285e-01,3.781030476093292236e-01,1.370016783475875854e-01,8.726871013641357422e-01,8.670762926340103149e-02,6.385865807533264160e-01,2.086691856384277344e-01,3.167202472686767578e-01,7.493890523910522461e-01,2.075859010219573975e-01
8.571883440017700195e-01,3.318074941635131836e-01,1.153734624385833740e-01,8.550959229469299316e-01,7.797139137983322144e-02,6.288853883743286133e-01,2.016482353210449219e-01,3.182669579982757568e-01,7.292144894599914551e-01,1.667561680078506470e-01
8.388986587524414062e-01,2.829571068286895752e-01,9.216831624507904053e-02,8.360121846199035645e-01,6.797657161951065063e-02,6.180737018585205078e-01,1.937135159969329834e-01,3.193337023258209229e-01,7.073106169700622559e-01,1.235709264874458313e-01
8.188469409942626953e-01,2.314652204513549805e-01,6.731566786766052246e-02,8.153535723686218262e-01,5.665220320224761963e-02,6.060865521430969238e-01,1.848189979791641235e-01,3.198834061622619629e-01,6.835842728614807129e-01,7.794535160064697266e-02
7.969266772270202637e-01,1.772462278604507446e-01,4.074301943182945251e-02,7.930360436439514160e-01,4.392461106181144714e-02,5.928556919097900391e-01,1.749168187379837036e-01,3.198769688606262207e-01,6.579408049583435059e-01,2.979500591754913330e-02
7.730277776718139648e-01,1.202155798673629761e-01,1.237598713487386703e-02,7.689724564552307129e-01,2.971727959811687469e-02,5.783104896545410156e-01,1.639574617147445679e-01,3.192736804485321045e-01,6.302835345268249512e-01,-2.096420153975486755e-02
7.470372319221496582e-01,6.029008701443672180e-02,-1.786138862371444702e-02,7.430726289749145508e-01,1.395067572593688965e-02,5.623798370361328125e-01,1.518895328044891357e-01,3.180309534072875977e-01,6.005128026008605957e-01,-7.441630959510803223e-02
7.188366651535034180e-01,-2.610913943499326706e-03,-5.004750192165374756e-02,7.152449488639831543e-01,-3.457400249317288399e-03,5.449847579002380371e-01,1.386594921350479126e-01,3.161055147647857666e-01,5.685269832611083984e-01,-1.306429058313369751e-01
6.883057355880737305e-01,-6.856529414653778076e-02,-8.426155149936676025e-02,6.853941082954406738e-01,-2.259227074682712555e-02,5.260478854179382324e-01,1.242120936512947083e-01,3.134512305259704590e-01,5.342222452163696289e-01,-1.897246539592742920e-01
6.553205847740173340e-01,-1.376475244760513306e-01,-1.205843091011047363e-01,6.534228324890136719e-01,-4.354218393564224243e-02,5.054879188537597656e-01,1.084899082779884338e-01,3.100202381610870361e-01,4.974927902221679688e-01,-2.517396807670593262e-01
6.197555661201477051e-01,-2.099277526140213013e-01,-1.590973883867263794e-01,6.192315816879272461e-01,-6.639810651540756226e-02,4.832210540771484375e-01,9.143389016389846802e-02,3.057630062103271484e-01,4.582310318946838379e-01,-3.167629241943359375e-01
5.814799070358276367e-01,-2.854717969894409180e-01,-1.998835951089859009e-01,5.827183127403259277e-01,-9.125381708145141602e-02,4.591602981090545654e-01,7.298234850168228149e-02,3.006274402141571045e-01,4.163289368152618408e-01,-3.848663866519927979e-01
5.403624773025512695e-01,-3.643399178981781006e-01,-2.430261373519897461e-01,5.437794923782348633e-01,-1.182058230042457581e-01,4.332165122032165527e-01,5.307201668620109558e-02,2.945594787597656250e-01,3.716768622398376465e-01,-4.561178386211395264e-01
4.962700307369232178e-01,-4.465863108634948730e-01,-2.886082530021667480e-01,5.023099184036254883e-01,-1.473530381917953491e-01,4.052980840206146240e-01,3.163748979568481445e-02,2.875026166439056396e-01,3.241651654243469238e-01,-5.305802226066589355e-01
4.490685164928436279e-01,-5.322580337524414062e-01,-3.367129862308502197e-01,4.582032263278961182e-01,-1.787966340780258179e-01,3.753109872341156006e-01,8.611389435827732086e-03,2.793978750705718994e-01,2.736847102642059326e-01,-6.083105802536010742e-01
3.986235857009887695e-01,-6.213949918746948242e-01,-3.874228000640869141e-01,4.113535583019256592e-01,-2.126398235559463501e-01,3.431582748889923096e-01,-1.607554592192173004e-02,2.701846361160278320e-01,2.201275080442428589e-01,-6.893596649169921875e-01
3.448000252246856689e-01,-7.140294313430786133e-01,-4.408194422721862793e-01,3.616511821746826172e-01,-2.489878386259078979e-01,3.087426126003265381e-01,-4.249474778771400452e-02,2.597980201244354248e-01,1.633853465318679810e-01,-7.737732529640197754e-01
2.874649465084075928e-01,-8.101836442947387695e-01,-4.969826340675354004e-01,3.089896142482757568e-01,-2.879470586776733398e-01,2.719638347625732422e-01,-7.071903347969055176e-02,2.481719255447387695e-01,1.033539101481437683e-01,-8.615875244140625000e-01
2.264874726533889771e-01,-9.098718762397766113e-01,-5.559902787208557129e-01,2.532620131969451904e-01,-3.296249210834503174e-01,2.327205687761306763e-01,-1.008233055472373962e-01,2.352368682622909546e-01,3.993128240108489990e-02,-9.528316855430603027e-01
1.617400795221328735e-01,-1.013097524642944336e+00,-6.179172396659851074e-01,1.943632811307907104e-01,-3.741292655467987061e-01,1.909107118844985962e-01,-1.328837573528289795e-01,2.209208905696868896e-01,-2.698020264506340027e-02,-1.047525525093078613e+00
9.309890866279602051e-02,-1.119854688644409180e+00,-6.828339099884033203e-01,1.321905106306076050e-01,-4.215666651725769043e-01,1.464303731918334961e-01,-1.669779419898986816e-01,2.051496952772140503e-01,-9.747352451086044312e-02,-1.145681381225585938e+00
2.044605650007724762e-02,-1.230124831199645996e+00,-7.508099079132080078e-01,6.664254516363143921e-02,-4.720465540885925293e-01,9.917769581079483032e-02,-2.031851857900619507e-01,1.878449618816375732e-01,-1.716369837522506714e-01,-1.247297763824462891e+00
-5.632945150136947632e-02,-1.343879222869873047e+00,-8.219074010848999023e-01,-2.377061638981103897e-03,-5.256739854812622070e-01,4.904954135417938232e-02,-2.415853887796401978e-01,1.689265668392181396e-01,-2.495510429143905640e-01,-1.352366328239440918e+00
-1.373298764228820801e-01,-1.461077690124511719e+00,-8.961838483810424805e-01,-7.496017962694168091e-02,-5.825526714324951172e-01,-4.055467434227466583e-03,-2.822592258453369141e-01,1.483113020658493042e-01,-3.312884569168090820e-01,-1.460865736007690430e+00
-2.226483076810836792e-01,-1.581673502922058105e+00,-9.736919403076171875e-01,-1.511933803558349609e-01,-6.427845358848571777e-01,-6.023725122213363647e-02,-3.252874016761779785e-01,1.259126514196395874e-01,-4.169139862060546875e-01,-1.572769880294799805e+00
-3.123676478862762451e-01,-1.705596923828125000e+00,-1.054475426673889160e+00,-2.311576753854751587e-01,-7.064662575721740723e-01,-1.195937246084213257e-01,-3.707521855831146240e-01,1.016427576541900635e-01,-5.064824819564819336e-01,-1.688029885292053223e+00
