2.862240314483642578e+00,3.554366111755371094e+00,1.512005925178527832e+00,4.199915885925292969e+00,8.984771966934204102e-01,3.034428358078002930e+00,1.612317562103271484e-01,1.537993192672729492e+00,9.945187568664550781e-01,1.592329263687133789e+00
2.892635822296142578e+00,3.504742860794067383e+00,1.606686949729919434e+00,3.913684606552124023e+00,1.071620345115661621e+00,3.014522314071655273e+00,2.154545933008193970e-01,1.650788903236389160e+00,1.282266497611999512e+00,1.685860514640808105e+00
2.915654659271240234e+00,3.451023101806640625e+00,1.700725674629211426e+00,3.567628383636474609e+00,1.246855974197387695e+00,2.996545076370239258e+00,2.780616283416748047e-01,1.766471266746520996e+00,1.563606977462768555e+00,1.774451732635498047e+00
2.932229280471801758e+00,3.394577741622924805e+00,1.793608903884887695e+00,3.214527606964111328e+00,1.419586420059204102e+00,2.981565952301025391e+00,3.509902954101562500e-01,1.882303833961486816e+00,1.819768071174621582e+00,1.858355164527893066e+00
2.944009065628051758e+00,3.337010622024536133e+00,1.884850502014160156e+00,2.914810180664062500e+00,1.584253430366516113e+00,2.970272779464721680e+00,4.350936412811279297e-01,1.995167374610900879e+00,2.038267135620117188e+00,1.937864065170288086e+00
2.953184127807617188e+00,3.280033588409423828e+00,1.973997712135314941e+00,2.698878049850463867e+00,1.736532688140869141e+00,2.962897539138793945e+00,5.302537679672241211e-01,2.102936029434204102e+00,2.216076374053955078e+00,2.013266563415527344e+00
2.961723804473876953e+00,3.225279808044433594e+00,2.060673236846923828e+00,2.563604831695556641e+00,1.874388217926025391e+00,2.959327459335327148e+00,6.361191868782043457e-01,2.204772710800170898e+00,2.357196807861328125e+00,2.084840059280395508e+00
2.970954656600952148e+00,3.174170494079589844e+00,2.144600152969360352e+00,2.490961313247680664e+00,1.997608900070190430e+00,2.959269285202026367e+00,7.524476647377014160e-01,2.300581932067871094e+00,2.468481779098510742e+00,2.152853965759277344e+00
2.981603860855102539e+00,3.127841234207153320e+00,2.225596904754638672e+00,2.461917877197265625e+00,2.107007026672363281e+00,2.962359666824340820e+00,8.789938092231750488e-01,2.390553236007690430e+00,2.556896448135375977e+00,2.217571735382080078e+00
2.994000911712646484e+00,3.087126493453979492e+00,2.303565979003906250e+00,2.461385250091552734e+00,2.203872919082641602e+00,2.968234062194824219e+00,1.015272378921508789e+00,2.474961757659912109e+00,2.628399610519409180e+00,2.279242277145385742e+00
3.008243560791015625e+00,3.052581548690795898e+00,2.378469944000244141e+00,2.478703022003173828e+00,2.289676904678344727e+00,2.976552248001098633e+00,1.160359501838684082e+00,2.554119825363159180e+00,2.687695026397705078e+00,2.338102817535400391e+00
3.024318218231201172e+00,3.024522542953491211e+00,2.450315713882446289e+00,2.506783008575439453e+00,2.365906715393066406e+00,2.987005710601806641e+00,1.312775373458862305e+00,2.628361940383911133e+00,2.738340377807617188e+00,2.394381284713745117e+00
3.042157888412475586e+00,3.003066778182983398e+00,2.519141197204589844e+00,2.541109085083007812e+00,2.433985233306884766e+00,2.999319553375244141e+00,1.470468640327453613e+00,2.698038101196289062e+00,2.782948970794677734e+00,2.448293924331665039e+00
3.061678171157836914e+00,2.988160133361816406e+00,2.585009574890136719e+00,2.578899621963500977e+00,2.495220184326171875e+00,3.013249158859252930e+00,1.630911946296691895e+00,2.763507366180419922e+00,2.823408603668212891e+00,2.500050544738769531e+00
3.082774162292480469e+00,2.979620218276977539e+00,2.648016214370727539e+00,2.618490219116210938e+00,2.550794363021850586e+00,3.028586149215698242e+00,1.791303634643554688e+00,2.825139522552490234e+00,2.861050844192504883e+00,2.549843072891235352e+00
3.105340957641601562e+00,2.977119445800781250e+00,2.708267688751220703e+00,2.658916473388671875e+00,2.601734638214111328e+00,3.045146465301513672e+00,1.948827028274536133e+00,2.883289575576782227e+00,2.896819591522216797e+00,2.597870111465454102e+00
3.129242420196533203e+00,2.980243444442749023e+00,2.765902519226074219e+00,2.699613094329833984e+00,2.648938417434692383e+00,3.062776803970336914e+00,2.100931167602539062e+00,2.938296794891357422e+00,2.931362628936767578e+00,2.644312620162963867e+00
3.154337644577026367e+00,2.988481998443603516e+00,2.821075201034545898e+00,2.740267276763916016e+00,2.693165063858032227e+00,3.081359386444091797e+00,2.245533227920532227e+00,2.990500450134277344e+00,2.965129137039184570e+00,2.689335107803344727e+00
3.180469751358032227e+00,3.001291990280151367e+00,2.873953342437744141e+00,2.780689239501953125e+00,2.735053777694702148e+00,3.100792407989501953e+00,2.381163358688354492e+00,3.040193557739257812e+00,2.998407840728759766e+00,2.733108043670654297e+00
3.207468748092651367e+00,3.018095016479492188e+00,2.924723148345947266e+00,2.820775747299194336e+00,2.775133848190307617e+00,3.120990753173828125e+00,2.506969213485717773e+00,3.087649345397949219e+00,3.031418323516845703e+00,2.775790929794311523e+00
3.235185623168945312e+00,3.038320064544677734e+00,2.973562240600585938e+00,2.860461473464965820e+00,2.813832521438598633e+00,3.141901016235351562e+00,2.622654914855957031e+00,3.133127927780151367e+00,3.064265727996826172e+00,2.817517995834350586e+00
3.263456583023071289e+00,3.061411857604980469e+00,3.020646572113037109e+00,2.899749994277954102e+00,2.851509094238281250e+00,3.163470268249511719e+00,2.728386640548706055e+00,3.176858186721801758e+00,3.097030401229858398e+00,2.858416080474853516e+00
3.292151451110839844e+00,3.086876869201660156e+00,3.066159725189208984e+00,2.938593626022338867e+00,2.888427972793579102e+00,3.185655117034912109e+00,2.824650049209594727e+00,3.219037294387817383e+00,3.129756450653076172e+00,2.898607254028320312e+00
3.321151018142700195e+00,3.114254474639892578e+00,3.110267639160156250e+00,2.977044105529785156e+00,2.924807786941528320e+00,3.208416700363159180e+00,2.912163257598876953e+00,3.259844779968261719e+00,3.162452697753906250e+00,2.938185930252075195e+00
3.350347757339477539e+00,3.143150806427001953e+00,3.153122663497924805e+00,3.015063762664794922e+00,2.960819959640502930e+00,3.231719970703125000e+00,2.991736173629760742e+00,3.299440622329711914e+00,3.195127487182617188e+00,2.977243661880493164e+00
3.379655838012695312e+00,3.173217058181762695e+00,3.194861412048339844e+00,3.052725076675415039e+00,2.996575593948364258e+00,3.255538225173950195e+00,3.064234733581542969e+00,3.337963104248046875e+00,3.227770805358886719e+00,3.015849351882934570e+00
3.409010410308837891e+00,3.204167604446411133e+00,3.235615015029907227e+00,3.089995384216308594e+00,3.032180547714233398e+00,3.279830694198608398e+00,3.130511999130249023e+00,3.375533103942871094e+00,3.260368108749389648e+00,3.054066181182861328e+00
3.438364505767822266e+00,3.235761165618896484e+00,3.275488853454589844e+00,3.126932144165039062e+00,3.067700147628784180e+00,3.304570198059082031e+00,3.191379785537719727e+00,3.412257432937622070e+00,3.292906999588012695e+00,3.091940164566040039e+00
3.467676877975463867e+00,3.267797946929931641e+00,3.314584255218505859e+00,3.163525104522705078e+00,3.103177309036254883e+00,3.329721450805664062e+00,3.247575521469116211e+00,3.448227405548095703e+00,3.325371742248535156e+00,3.129511833190917969e+00
3.496920108795166016e+00,3.300123214721679688e+00,3.352973699569702148e+00,3.199817180633544922e+00,3.138634681701660156e+00,3.355258464813232422e+00,3.299780607223510742e+00,3.483518362045288086e+00,3.357747077941894531e+00,3.166813850402832031e+00
3.526083230972290039e+00,3.332610368728637695e+00,3.390732765197753906e+00,3.235803365707397461e+00,3.174097776412963867e+00,3.381147861480712891e+00,3.348582267761230469e+00,3.518205642700195312e+00,3.390022277832031250e+00,3.203869581222534180e+00
3.555148363113403320e+00,3.365162849426269531e+00,3.427917957305908203e+00,3.271520376205444336e+00,3.209571599960327148e+00,3.407363653182983398e+00,3.394495964050292969e+00,3.552340745925903320e+00,3.422198057174682617e+00,3.240691900253295898e+00
3.584117174148559570e+00,3.397709131240844727e+00,3.464567899703979492e+00,3.306965112686157227e+00,3.245054721832275391e+00,3.433878421783447266e+00,3.437981367111206055e+00,3.585979938507080078e+00,3.454257488250732422e+00,3.277302026748657227e+00
3.612987756729125977e+00,3.430197238922119141e+00,3.500737667083740234e+00,3.342168569564819336e+00,3.280548810958862305e+00,3.460666656494140625e+00,3.479416131973266602e+00,3.619168996810913086e+00,3.486203193664550781e+00,3.313711643218994141e+00
3.641757249832153320e+00,3.462586641311645508e+00,3.536437273025512695e+00,3.377129316329956055e+00,3.316041707992553711e+00,3.487709045410156250e+00,3.519131898880004883e+00,3.651944398880004883e+00,3.518031120300292969e+00,3.349927186965942383e+00
3.670436620712280273e+00,3.494859457015991211e+00,3.571698665618896484e+00,3.411876440048217773e+00,3.351523876190185547e+00,3.514980077743530273e+00,3.557419300079345703e+00,3.684335947036743164e+00,3.549745321273803711e+00,3.385954618453979492e+00
3.699020147323608398e+00,3.526994705200195312e+00,3.606535196304321289e+00,3.446407556533813477e+00,3.386987447738647461e+00,3.542465448379516602e+00,3.594501733779907227e+00,3.716379165649414062e+00,3.581344127655029297e+00,3.421803474426269531e+00
3.727523088455200195e+00,3.558987617492675781e+00,3.640965461730957031e+00,3.480748176574707031e+00,3.422418355941772461e+00,3.570148229598999023e+00,3.630575180053710938e+00,3.748094081878662109e+00,3.612835407257080078e+00,3.457474946975708008e+00
3.755943536758422852e+00,3.590835332870483398e+00,3.674993991851806641e+00,3.514898777008056641e+00,3.457807064056396484e+00,3.598011493682861328e+00,3.665814399719238281e+00,3.779507875442504883e+00,3.644218444824218750e+00,3.492974042892456055e+00
3.784290552139282227e+00,3.622543573379516602e+00,3.708640813827514648e+00,3.548877000808715820e+00,3.493141651153564453e+00,3.626044988632202148e+00,3.700346231460571289e+00,3.810637950897216797e+00,3.675501823425292969e+00,3.528311967849731445e+00
3.812566757202148438e+00,3.654113531112670898e+00,3.741908550262451172e+00,3.582687854766845703e+00,3.528411388397216797e+00,3.654233217239379883e+00,3.734294891357421875e+00,3.841503143310546875e+00,3.706686496734619141e+00,3.563485145568847656e+00
3.840788364410400391e+00,3.685556173324584961e+00,3.774802684783935547e+00,3.616346359252929688e+00,3.563608407974243164e+00,3.682572603225708008e+00,3.767750740051269531e+00,3.872123479843139648e+00,3.737782955169677734e+00,3.598497867584228516e+00
3.868952989578247070e+00,3.716875553131103516e+00,3.807342767715454102e+00,3.649862051010131836e+00,3.598717927932739258e+00,3.711046695709228516e+00,3.800792694091796875e+00,3.902510166168212891e+00,3.768791437149047852e+00,3.633354187011718750e+00
3.897067308425903320e+00,3.748085260391235352e+00,3.839535713195800781e+00,3.683229446411132812e+00,3.633743047714233398e+00,3.739652872085571289e+00,3.833482027053833008e+00,3.932676792144775391e+00,3.799720525741577148e+00,3.668061494827270508e+00
3.925141096115112305e+00,3.779190540313720703e+00,3.871398448944091797e+00,3.716478824615478516e+00,3.668668508529663086e+00,3.768377780914306641e+00,3.865874767303466797e+00,3.962637662887573242e+00,3.830573558807373047e+00,3.702620506286621094e+00
